SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
100470,0,Cash loans,F,Y,Y,0,225000,1345500,39469.5,1345500,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.026392,-15601,-3880,-9642,-2242,0,1,1,0,1,0,0,,2,2,2,SATURDAY,14,0,0,0,0,0,0,Business Entity Type 2,,0.619852672,0.6577838,0.1412,,0.9841,,,0.16,0.1379,0.375,,0.1125,,0.1449,,0.0651,0.1439,,0.9841,,,0.1611,0.1379,0.375,,0.115,,0.1509,,0.069,0.1426,,0.9841,,,0.16,0.1379,0.375,,0.1144,,0.1475,,0.0665,,block of flats,0.1281,"Stone, brick",No,3,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
100471,0,Cash loans,F,Y,Y,1,112500,697500,35743.5,697500,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.030755,-15150,-392,-70,-6223,1,1,1,0,1,0,0,Laborers,3,2,2,SATURDAY,16,0,0,0,0,0,0,Services,,0.627433317,,0.0722,0.0782,0.9816,0.7484,0.0082,0,0.1379,0.1667,0.2083,0.0525,0.0588,0.0642,0,0,0.0735,0.0812,0.9816,0.7583,0.0083,0,0.1379,0.1667,0.2083,0.0537,0.0643,0.0669,0,0,0.0729,0.0782,0.9816,0.7518,0.0083,0,0.1379,0.1667,0.2083,0.0534,0.0599,0.0653,0,0,reg oper account,block of flats,0.055,"Stone, brick",No,3,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
100472,1,Cash loans,M,Y,Y,1,135000,545040,26509.5,450000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.008474,-13923,-519,-10704,-4739,11,1,1,1,1,1,0,Laborers,3,2,2,THURSDAY,15,0,0,0,0,0,0,Self-employed,,0.365807235,0.24318648,0.0619,0.0626,0.9791,0.7144,0.0243,0,0.1379,0.1667,0.2083,0,0.0504,0.0537,0,0,0.063,0.0649,0.9791,0.7256,0.0246,0,0.1379,0.1667,0.2083,0,0.0551,0.056,0,0,0.0625,0.0626,0.9791,0.7182,0.0245,0,0.1379,0.1667,0.2083,0,0.0513,0.0547,0,0,reg oper account,block of flats,0.0577,Panel,No,1,1,1,1,-2527,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100473,0,Cash loans,M,Y,Y,0,405000,1483231.5,51687,1354500,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.0105,-16245,-2015,-3319,-4513,7,1,1,0,1,0,0,Managers,2,3,3,WEDNESDAY,12,0,0,0,0,0,0,Business Entity Type 3,0.517230831,0.599813723,0.374020803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2386,,No,1,0,1,0,-1139,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3
100474,0,Revolving loans,M,Y,N,0,450000,900000,45000,900000,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.072508,-23045,-2652,-1813,-4227,15,1,1,0,1,0,0,Managers,2,1,1,TUESDAY,14,0,0,0,0,0,0,Electricity,0.844486982,0.718292114,,0.1515,0.056,0.9955,,,0.08,0.0345,1,,0,,0.3393,,0,0.1544,0.0581,0.9955,,,0.0806,0.0345,1,,0,,0.3535,,0,0.153,0.056,0.9955,,,0.08,0.0345,1,,0,,0.3454,,0,,block of flats,0.2669,Monolithic,No,1,0,1,0,-207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
100475,0,Revolving loans,F,Y,Y,0,405000,495000,24750,495000,Unaccompanied,Commercial associate,Higher education,Separated,House / apartment,0.032561,-20165,-362,-91,-3577,5,1,1,0,1,0,0,Accountants,1,1,1,THURSDAY,17,0,0,0,0,0,0,Self-employed,,0.779766072,0.176652579,0.2216,0.1495,0.9771,,,0.24,0.2069,0.3333,,,,0.2225,,0.0032,0.2258,0.1552,0.9772,,,0.2417,0.2069,0.3333,,,,0.2318,,0.0033,0.2238,0.1495,0.9771,,,0.24,0.2069,0.3333,,,,0.2265,,0.0032,,block of flats,0.1757,,No,1,0,1,0,-565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100476,0,Cash loans,M,Y,Y,1,225000,509922,31324.5,472500,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.008625,-18469,-304,-9289,-1992,3,1,1,0,1,1,0,Laborers,3,2,2,TUESDAY,10,0,1,1,0,1,1,Other,,0.366020332,0.528092751,0.1113,0.0744,0.9846,,,0.12,0.1034,0.3333,,0.0141,,0.1142,,0.0003,0.1134,0.0772,0.9846,,,0.1208,0.1034,0.3333,,0.0144,,0.119,,0.0003,0.1124,0.0744,0.9846,,,0.12,0.1034,0.3333,,0.0143,,0.1162,,0.0003,,block of flats,0.1175,Panel,No,1,0,1,0,-271,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
100477,1,Cash loans,M,Y,Y,1,112500,284400,22599,225000,"Spouse, partner",Working,Secondary / secondary special,Married,House / apartment,0.015221,-13715,-151,-6193,-3754,12,1,1,1,1,0,0,Drivers,3,2,2,SATURDAY,8,0,0,0,0,1,1,Business Entity Type 3,0.303693418,0.61602712,0.079059696,0.0175,0,0.9786,0.7076,0.0017,0,0.069,0.0417,0.0833,,0.0134,0.0136,0.0039,0.0023,0.0179,0,0.9786,0.719,0.0017,0,0.069,0.0417,0.0833,,0.0147,0.0142,0.0039,0.0024,0.0177,0,0.9786,0.7115,0.0017,0,0.069,0.0417,0.0833,,0.0137,0.0138,0.0039,0.0023,reg oper account,block of flats,0.0121,"Stone, brick",No,0,0,0,0,-1364,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
100478,0,Cash loans,F,N,Y,1,90000,393543,20223,328500,Unaccompanied,Working,Secondary / secondary special,Married,With parents,0.031329,-11935,-5348,-973,-2814,,1,1,0,1,0,0,Laborers,3,2,2,FRIDAY,14,0,0,0,0,1,1,Business Entity Type 3,0.54106906,0.523879504,0.644679455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3
100479,0,Revolving loans,M,Y,Y,0,90000,180000,9000,180000,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.018801,-9496,-189,-4182,-2153,64,1,1,0,1,0,0,Laborers,1,2,2,SUNDAY,7,0,0,0,0,1,1,Business Entity Type 3,0.084901925,0.573583808,0.452533559,0.0495,0.0525,0.9742,0.6464,0.0072,0,0.1034,0.125,0.0417,0.013,0.0403,0.0397,0,0,0.0504,0.0545,0.9742,0.6602,0.0072,0,0.1034,0.125,0.0417,0.0133,0.0441,0.0414,0,0,0.05,0.0525,0.9742,0.6511,0.0072,0,0.1034,0.125,0.0417,0.0132,0.041,0.0404,0,0,reg oper account,block of flats,0.0352,"Stone, brick",No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100480,0,Cash loans,M,N,N,0,450000,473760,50269.5,450000,Group of people,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.04622,-10046,-1444,-4798,-1533,,1,1,1,1,0,0,IT staff,1,1,1,THURSDAY,16,0,1,1,0,1,1,Business Entity Type 3,,0.664241634,,0.1146,,0.9776,,,0,0.2483,0.1667,,,,0.0672,,0.104,0.125,,0.9757,,,0,0.2759,0.1667,,,,0.0595,,0.0038,0.1239,,0.9757,,,0,0.2759,0.1667,,,,0.071,,0.1311,,block of flats,0.0457,Panel,No,0,0,0,0,-1350,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
100481,0,Revolving loans,M,Y,Y,0,180000,540000,27000,540000,Family,Working,Secondary / secondary special,Married,House / apartment,0.011657,-17599,-9542,-426,-1148,3,1,1,0,1,1,0,Laborers,2,1,1,WEDNESDAY,12,0,0,0,1,1,0,Business Entity Type 3,,0.655076069,0.775155267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,-1713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100482,0,Cash loans,F,Y,Y,0,112500,445500,16924.5,445500,Unaccompanied,Commercial associate,Secondary / secondary special,Civil marriage,Office apartment,0.0228,-18579,-890,-12020,-2125,21,1,1,0,1,0,0,Medicine staff,2,2,2,WEDNESDAY,8,0,0,0,0,1,1,Medicine,,0.306789427,0.698667555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-526,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,6
100485,1,Revolving loans,M,Y,N,1,270000,810000,40500,810000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.026392,-11353,-651,-2513,-3962,8,1,1,1,1,1,0,Security staff,3,2,2,TUESDAY,9,0,0,0,0,0,0,Security,,0.335981229,0.577969119,0.1918,0.1417,0.995,,,0.08,0.069,0.375,,,,0.2408,,0,0.1954,0.1471,0.995,,,0.0806,0.069,0.375,,,,0.2509,,0,0.1936,0.1417,0.995,,,0.08,0.069,0.375,,,,0.2452,,0,,block of flats,0.1894,"Stone, brick",No,0,0,0,0,-443,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100486,0,Cash loans,F,N,Y,0,58500,172021.5,12991.5,148500,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.015221,-23794,365243,-9471,-4250,,1,0,0,1,1,0,,1,2,2,TUESDAY,9,0,0,0,0,0,0,XNA,,0.448733724,0.651260219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,5,0,-1419,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
100487,0,Cash loans,M,Y,N,0,121500,630747,22783.5,544500,Family,Pensioner,Secondary / secondary special,Married,House / apartment,0.016612,-16476,365243,-4646,-32,1,1,0,0,1,0,0,,2,2,2,MONDAY,13,0,0,0,0,0,0,XNA,,0.343412022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-572,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
100488,0,Cash loans,F,Y,N,1,270000,364896,24075,315000,Unaccompanied,Commercial associate,Higher education,Single / not married,House / apartment,0.04622,-15300,-435,-586,-4024,4,1,1,0,1,0,0,Core staff,2,1,1,SATURDAY,10,0,0,0,0,0,0,Other,0.582154847,0.645088111,0.676992503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,-4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
100489,0,Cash loans,M,N,Y,0,90000,238500,25816.5,238500,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.010556,-19833,-3953,-159,-3383,,1,1,1,1,1,0,Laborers,2,3,3,SUNDAY,14,0,0,0,0,0,0,Business Entity Type 2,0.710823594,0.408432005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-3177,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
100490,1,Cash loans,M,N,N,0,135000,755190,38686.5,675000,Family,Working,Secondary / secondary special,Separated,House / apartment,0.00963,-9684,-2354,-3801,-2344,,1,1,1,1,0,0,Security staff,1,2,2,WEDNESDAY,11,0,1,1,0,1,1,Security,0.20337097,0.281799441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-730,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
100491,0,Cash loans,M,Y,N,0,193500,314100,17167.5,225000,Unaccompanied,Working,Secondary / secondary special,Married,With parents,0.003818,-12018,-644,-1199,-560,64,1,1,0,1,0,0,Drivers,2,2,2,FRIDAY,8,0,0,0,0,1,1,Self-employed,0.150955922,0.08262713,,0.0247,0.0362,0.997,,,0,0.0345,0.0833,,,,0.0213,,0.0727,0.0252,0.0375,0.997,,,0,0.0345,0.0833,,,,0.0222,,0.0769,0.025,0.0362,0.997,,,0,0.0345,0.0833,,,,0.0217,,0.0742,,block of flats,0.0326,Monolithic,No,1,0,1,0,-809,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
100492,0,Cash loans,F,N,Y,3,450000,716161.5,57550.5,634500,Unaccompanied,State servant,Higher education,Separated,House / apartment,0.006629,-12662,-892,-6586,-1849,,1,1,0,1,0,0,Core staff,4,2,2,THURSDAY,5,0,0,0,0,0,0,University,0.647561499,0.625816576,0.307736696,0.0818,0,0.9901,0.8368,,0.08,0.0917,0.3054,,0.0146,,0.1,,0.0123,0.0315,0,0.9881,0.8432,,0.0403,0.1034,0.3333,,0.0127,,0.0726,,0,0.1062,0,0.9886,0.839,,0.08,0.1034,0.3333,,0.0149,,0.0998,,0,reg oper account,block of flats,0.0548,Panel,No,4,0,4,0,-554,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
100493,0,Cash loans,F,Y,Y,0,270000,1288350,41692.5,1125000,Unaccompanied,Working,Higher education,Married,House / apartment,0.035792,-18651,-2593,-5769,-2207,16,1,1,0,1,1,0,,2,2,2,THURSDAY,11,0,0,0,0,0,0,Self-employed,,0.692166411,0.349055251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,-2814,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
100495,0,Cash loans,F,Y,N,1,112500,832500,29623.5,832500,Children,Working,Secondary / secondary special,Married,House / apartment,0.006305,-13494,-2298,-1138,-577,13,1,1,0,1,0,0,,3,3,3,TUESDAY,10,0,0,0,0,0,0,Medicine,,0.536265608,0.782607837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,4,2,-395,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100496,0,Cash loans,F,N,Y,0,450000,1125000,33025.5,1125000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.026392,-18627,-2190,-1340,-2114,,1,1,0,1,1,0,Sales staff,2,2,2,FRIDAY,14,0,0,0,0,0,0,Business Entity Type 3,,0.567395128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-1802,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100497,0,Revolving loans,M,N,Y,0,135000,180000,9000,180000,Other_B,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.009175,-8956,-401,-3606,-1629,,1,1,1,1,1,0,Low-skill Laborers,1,2,2,SUNDAY,17,0,0,0,0,0,0,Business Entity Type 2,0.301635606,0.719295471,0.729566691,0.0333,0.046,0.9821,0.7552,0.0051,0,0.1262,0.0692,0.1108,0.0756,0.0272,0.0396,0,0,0.0042,0,0.9786,0.719,0,0,0.0345,0,0.0417,0.0498,0.0037,0.0036,0,0,0.0187,0,0.9816,0.7518,0.0024,0,0.1034,0.0417,0.0833,0.0612,0.0154,0.0175,0,0,reg oper account,block of flats,0.0027,"Stone, brick",No,0,0,0,0,-823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100498,0,Cash loans,M,N,Y,0,112500,485190,24903,405000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.020713,-16468,-1544,-5023,-21,,1,1,0,1,0,0,,2,3,3,WEDNESDAY,6,0,0,0,0,0,0,Business Entity Type 3,,0.361334347,0.275000352,0.0928,0.0973,0.9886,0.8436,0.0149,0,0.2069,0.1667,0.2083,0.0899,0.0748,0.099,0.0039,0.0047,0.0945,0.1009,0.9886,0.8497,0.015,0,0.2069,0.1667,0.2083,0.0919,0.0817,0.1031,0.0039,0.005,0.0937,0.0973,0.9886,0.8457,0.015,0,0.2069,0.1667,0.2083,0.0914,0.0761,0.1007,0.0039,0.0048,reg oper spec account,block of flats,0.0778,Panel,No,0,0,0,0,-1388,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
100499,0,Cash loans,F,Y,Y,0,225000,678996,36963,540000,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.010032,-13229,-1210,-7237,-4662,17,1,1,0,1,0,0,,2,2,2,WEDNESDAY,10,0,0,0,0,0,0,Business Entity Type 3,,0.589715822,0.786266615,0.1856,0.1403,0.9791,,,0.2,0.1724,0.3333,,0.08,,0.1273,,,0.1513,0.1157,0.9791,,,0.1611,0.1379,0.3333,,0.0679,,0.1065,,,0.1874,0.1403,0.9791,,,0.2,0.1724,0.3333,,0.0814,,0.1296,,,,block of flats,0.2076,Panel,No,4,0,4,0,-840,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
100500,0,Cash loans,F,N,N,0,202500,840951,35631,679500,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,Municipal apartment,0.032561,-18522,-4322,-1778,-1940,,1,1,0,1,0,0,Laborers,1,1,1,TUESDAY,9,0,0,0,0,0,0,Business Entity Type 3,0.725738736,0.66805923,0.634705531,0.2247,0.2167,0.9836,,,0.36,0.1724,0.3333,,0.0298,,0.1971,,0.0064,0.1197,0.2249,0.9806,,,0.3625,0.0345,0.3333,,0.0305,,0.0696,,0,0.2269,0.2167,0.9836,,,0.36,0.1724,0.3333,,0.0303,,0.2006,,0.0065,,block of flats,0.2661,"Stone, brick",No,6,0,6,0,-1815,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
100501,0,Cash loans,M,N,N,1,247500,1125000,29808,1125000,Unaccompanied,Working,Higher education,Single / not married,House / apartment,0.007274,-13816,-1870,-29,-3537,,1,1,0,1,0,0,Laborers,2,2,2,WEDNESDAY,10,0,0,0,0,0,0,Electricity,,0.529777585,0.634705531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,2,0,-2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
100502,0,Cash loans,F,Y,Y,0,202500,485640,41674.5,450000,Unaccompanied,Commercial associate,Higher education,Married,Municipal apartment,0.022625,-16121,-3159,-3020,-997,1,1,1,0,1,0,0,Core staff,2,2,2,SATURDAY,12,0,0,0,0,0,0,Kindergarten,,0.750614655,0.597192427,0.1485,,0.9776,,,0,0.069,0.1667,,0.0594,,0.0463,,0.2808,0.1513,,0.9777,,,0,0.069,0.1667,,0.0608,,0.0482,,0.2973,0.1499,,0.9776,,,0,0.069,0.1667,,0.0605,,0.0471,,0.2867,,specific housing,0.0645,"Stone, brick",No,0,0,0,0,-1039,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100503,0,Cash loans,F,N,Y,0,189000,876019.5,34870.5,783000,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.009175,-22524,365243,-8604,-5021,,1,0,0,1,1,0,,2,2,2,THURSDAY,13,0,0,0,0,0,0,XNA,,0.618439801,0.329655054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-287,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6
100504,0,Cash loans,F,N,Y,0,157500,187704,12672,148500,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.019689,-18271,-206,-7168,-1823,,1,1,1,1,1,0,Core staff,1,2,2,FRIDAY,8,0,0,0,0,0,0,Business Entity Type 3,,0.54217692,0.266456808,0.0082,,0.9583,0.4288,,0,0.069,0.0417,,,,0.0063,,,0.0084,,0.9583,0.4512,,0,0.069,0.0417,,,,0.0066,,,0.0083,,0.9583,0.4364,,0,0.069,0.0417,,,,0.0064,,,not specified,block of flats,0.0071,Wooden,No,0,0,0,0,-2878,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1
100505,0,Cash loans,M,Y,Y,3,225000,675000,24799.5,675000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.022625,-17222,-3723,-5550,-760,7,1,1,1,1,0,0,Security staff,5,2,2,MONDAY,13,0,0,0,0,1,1,Transport: type 1,,0.64347937,0.656158373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,-2998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
100506,0,Cash loans,M,Y,Y,0,112500,345645,16240.5,243000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.006305,-14671,-1977,-7984,-4376,20,1,1,0,1,0,0,,2,3,3,SATURDAY,4,0,0,0,0,1,1,Business Entity Type 3,,0.545149924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-613,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
100507,0,Cash loans,M,N,N,1,202500,450000,42075,450000,Unaccompanied,Commercial associate,Secondary / secondary special,Civil marriage,With parents,0.010032,-7747,-139,-2577,-380,,1,1,0,1,0,0,Sales staff,3,2,2,THURSDAY,15,0,0,0,1,0,1,Trade: type 2,,0.266327452,0.586740009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100508,0,Cash loans,F,Y,Y,0,450000,1971072,62019,1800000,"Spouse, partner",Commercial associate,Higher education,Married,House / apartment,0.032561,-18268,-2569,-4292,-1699,1,1,1,0,1,1,1,Managers,2,1,1,WEDNESDAY,13,0,0,0,0,0,0,Trade: type 3,0.746108344,0.77436809,0.344155007,0.1814,0.1071,0.9901,0.8708,0,0.22,0.1207,0.4167,0.4167,0.0265,0.0975,0.1525,0,0.0023,0.1218,0.0574,0.9896,0.8759,0,0.1208,0.1034,0.375,0.4167,0.0271,0.1065,0.1409,0,0,0.1832,0.1071,0.9901,0.8725,0,0.22,0.1207,0.4167,0.4167,0.0269,0.0992,0.1552,0,0.0023,org spec account,block of flats,0.2298,Panel,No,0,0,0,0,-523,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
100509,0,Cash loans,F,N,Y,0,90000,339241.5,12312,238500,Unaccompanied,Pensioner,Secondary / secondary special,Separated,House / apartment,0.035792,-21987,365243,-8482,-4704,,1,0,0,1,0,0,,1,2,2,WEDNESDAY,9,0,0,0,0,0,0,XNA,,0.694500468,0.652896552,0.0608,0.0578,0.9762,0.6736,0.0052,0,0.1034,0.1667,0.2083,0.0354,0.0496,0.0509,0,0,0.062,0.06,0.9762,0.6864,0.0052,0,0.1034,0.1667,0.2083,0.0363,0.0542,0.053,0,0,0.0614,0.0578,0.9762,0.678,0.0052,0,0.1034,0.1667,0.2083,0.0361,0.0504,0.0518,0,0,reg oper account,block of flats,0.04,"Stone, brick",No,0,0,0,0,-1723,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
